Time, SV, BoundaryCompartment, Flux
6270.0,1,38,3.40332519433409E-9
6270.0,1,37,1.519817614444177E-11
6270.0,1,48,2.907740101533927E-7
6270.0,1,56,1.5696239160891113E-9
6270.0,1,55,1.8270452176219922E-9
6270.0,2,36,1.0729756641181784E-11
6270.0,2,38,4.3411619354173267E-16
6270.0,2,48,3.5290693337418487E-13
6270.0,2,56,5.755211835572764E-18
6270.0,2,55,5.764993014739907E-18
6280.0,1,36,1.4208365961075091E-11
6280.0,1,38,3.2855252618603643E-9
6280.0,1,37,1.46721188578422E-11
6280.0,1,48,2.807093950120077E-7
6280.0,1,56,1.5152942300132234E-9
6280.0,1,55,1.7638053601015788E-9
6280.0,2,36,1.0358354304145432E-11
6280.0,2,38,4.1909004842359264E-16
6280.0,2,48,3.4069169970629646E-13
6280.0,2,56,5.556005613332908E-18
6280.0,2,55,5.565448234905676E-18
6290.0,1,36,1.371655421767107E-11
6290.0,1,38,3.171802708251851E-9
6290.0,1,37,1.416426985571101E-11
6290.0,1,48,2.709931438075535E-7
6290.0,1,56,1.4628450434067659E-9
6290.0,1,55,1.7027544075166081E-9
6290.0,2,36,9.999807775777961E-12
6290.0,2,38,4.045839994140957E-16
6290.0,2,48,3.288992687838891E-13
6290.0,2,56,5.363694464844554E-18
6290.0,2,55,5.372810247220693E-18
6300.0,1,36,1.3241766162698707E-11
6300.0,1,38,3.062016406814074E-9
6300.0,1,37,1.3673998910940402E-11
6300.0,1,48,2.6161319892872497E-7
6300.0,1,56,1.4122112682125993E-9
6300.0,1,55,1.643816597246066E-9
6300.0,2,36,9.653672062054589E-12
6300.0,2,38,3.9058004488843285E-16
6300.0,2,48,3.175150065112299E-13
6300.0,2,56,5.178039737049419E-18
6300.0,2,55,5.1868399930286495E-18
6310.0,1,36,1.2783412534150676E-11
6310.0,1,38,2.956030115418662E-9
6310.0,1,37,1.3200697609343576E-11
6310.0,1,48,2.525579200927556E-7
6310.0,1,56,1.3633300691501408E-9
6310.0,1,55,1.5869187889050622E-9
6310.0,2,36,9.319517572080317E-12
6310.0,2,38,3.7706080627986905E-16
6310.0,2,48,3.0652478529637886E-13
6310.0,2,56,4.998811036960732E-18
6310.0,2,55,5.0073066877829584E-18
6320.0,1,36,1.2340924466875914E-11
6320.0,1,38,2.8537123074488474E-9
6320.0,1,37,1.2743778594711243E-11
6320.0,1,48,2.4381606990170485E-7
6320.0,1,56,1.3161407857469137E-9
6320.0,1,55,1.5319903735894241E-9
6320.0,2,36,8.996929584922261E-12
6320.0,2,38,3.640095065157424E-16
6320.0,2,48,2.959149665211258E-13
6320.0,2,56,4.825785945782713E-18
6320.0,2,55,4.833987534680385E-18
6330.0,1,36,1.1913752786557889E-11
6330.0,1,38,2.7549360085956076E-9
6330.0,1,37,1.2302674839995163E-11
6330.0,1,48,2.3537679989861626E-7
6330.0,1,56,1.2705848570684542E-9
6330.0,1,55,1.4789631862611477E-9
6330.0,2,36,8.685507734897206E-12
6330.0,2,38,3.5140994919975606E-16
6330.0,2,48,2.8567238361761123E-13
6330.0,2,56,4.658749742923857E-18
6330.0,2,55,4.666667448205276E-18
6340.0,1,36,1.1501367328131337E-11
6340.0,1,38,2.6595786393020115E-9
6340.0,1,37,1.1876838943714813E-11
6340.0,1,48,2.27229637106246E-7
6340.0,1,56,1.226605749053163E-9
6340.0,1,55,1.4277714211660447E-9
6340.0,2,36,8.384865514675543E-12
6340.0,2,38,3.3924649851473415E-16
6340.0,2,48,2.7578432573063543E-13
6340.0,2,56,4.4974951395616185E-18
6340.0,2,55,4.505138787241437E-18
6350.0,1,36,1.1103256277791409E-11
6350.0,1,38,2.5675218626602938E-9
6350.0,1,37,1.146574245071415E-11
6350.0,1,48,2.1936447103166267E-7
6350.0,1,56,1.1841488843619867E-9
6350.0,1,55,1.3783515501786362E-9
6350.0,2,36,8.094629795584856E-12
6350.0,2,38,3.2750405982090457E-16
6350.0,2,48,2.6623852194538456E-13
6350.0,2,56,4.34182202142795E-18
6350.0,2,55,4.349201097420526E-18
6360.0,1,36,1.0718925537778776E-11
6360.0,1,38,2.478651437572963E-9
6360.0,1,37,1.1068875196425873E-11
6360.0,1,48,2.117715411205982E-7
6360.0,1,56,1.1431615746558812E-9
6360.0,1,55,1.3306422439729968E-9
6360.0,2,36,7.814440364517877E-12
6360.0,2,38,3.161680609256496E-16
6360.0,2,48,2.5702312606101326E-13
6360.0,2,56,4.191537200496641E-18
6360.0,2,55,4.198660862387382E-18
6370.0,1,36,1.0347898113152114E-11
6370.0,1,38,2.392857076995787E-9
6370.0,1,37,1.0685744673829731E-11
6370.0,1,48,2.0444142464598356E-7
6370.0,1,56,1.103592955217052E-9
6370.0,1,55,1.2845842959217525E-9
6370.0,2,36,7.543949476869971E-12
6370.0,2,38,3.052244340014776E-16
6370.0,2,48,2.481267018911875E-13
6370.0,2,56,4.046454175264375E-18
6370.0,2,55,4.0533312636736654E-18
6380.0,1,36,9.989713519787078E-12
6380.0,1,38,2.3100323110867767E-9
6380.0,1,37,1.0315875422319467E-11
6380.0,1,48,1.9736502501564484E-7
6380.0,1,56,1.0653939218328596E-9
6380.0,1,55,1.24012054862883E-9
6380.0,2,36,7.28282142495144E-12
6380.0,2,38,2.946595981297898E-16
6380.0,2,48,2.3953820907335507E-13
6380.0,2,56,3.906392899328087E-18
6380.0,2,55,3.913031948881919E-18
6390.0,1,36,9.643927212866877E-12
6390.0,1,38,2.230074355091404E-9
6390.0,1,37,9.958808437720238E-12
6390.0,1,48,1.905335604846544E-7
6390.0,1,56,1.0285170698640835E-9
6390.0,1,55,1.197195823004808E-9
6390.0,2,36,7.0307321213387725E-12
6390.0,2,38,2.8446044244878297E-16
6390.0,2,48,2.312469893691395E-13
6390.0,2,56,3.771179557971584E-18
6390.0,2,55,3.777588807892486E-18
6400.0,1,36,9.310110035155273E-12
6400.0,1,38,2.1528839818001465E-9
6400.0,1,37,9.614100602724594E-12
6400.0,1,48,1.8393855325833333E-7
6400.0,1,56,9.929166354219625E-10
6400.0,1,55,1.1557568497968736E-9
6400.0,2,36,6.787368696648032E-12
6400.0,2,38,2.7461430988458245E-16
6400.0,2,48,2.2324275343885793E-13
6400.0,2,56,3.640646352484199E-18
6400.0,2,55,3.646833756815601E-18
6410.0,1,36,8.98784768436715E-12
6410.0,1,38,2.078365398420116E-9
6410.0,1,37,9.28132413704037E-12
6410.0,1,48,1.775718189723854E-7
6410.0,1,56,9.585484385810215E-10
6410.0,1,55,1.1157522034884548E-9
6410.0,2,36,6.552429111230884E-12
6410.0,2,38,2.6510898144542073E-16
6410.0,2,48,2.1551556807375879E-13
6410.0,2,56,3.514631291943909E-18
6410.0,2,55,3.520604529420655E-18
6420.0,1,36,8.676740198975672E-12
6420.0,1,38,2.0064261277080417E-9
6420.0,1,37,8.960066066568378E-12
6420.0,1,48,1.7142545653711336E-7
6420.0,1,56,9.25369828557245E-10
6420.0,1,55,1.0771322384865085E-9
6420.0,2,36,6.325621780311546E-12
6420.0,2,38,2.5593266105937794E-16
6420.0,2,48,2.0805584387013695E-13
6420.0,2,56,3.39297799220664E-18
6420.0,2,55,3.3987444757838604E-18
6430.0,1,36,8.376401461817816E-12
6430.0,1,38,1.9369768932170978E-9
6430.0,1,37,8.649927710951257E-12
6430.0,1,48,1.654918383331144E-7
6430.0,1,56,8.93339630783575E-10
6430.0,1,55,1.0398490275173015E-9
6430.0,2,36,6.1066652120993044E-12
6430.0,2,38,2.4707396093687193E-16
6430.0,2,48,2.008543233300348E-13
6430.0,2,56,3.2755354818523215E-18
6430.0,2,55,3.281102367904517E-18
6440.0,1,36,8.08645872088225E-12
6440.0,1,38,1.8699315085152516E-9
6440.0,1,37,8.350524188857852E-12
6440.0,1,48,1.5976360074629577E-7
6440.0,1,56,8.624180958170771E-10
6440.0,1,55,1.0038563021542558E-9
6440.0,2,36,5.8952876584275155E-12
6440.0,2,38,2.385218874397387E-16
6440.0,2,48,1.9390206937376784E-13
6440.0,2,56,3.1621580148469705E-18
6440.0,2,55,3.167532212048708E-18
6450.0,1,36,7.806552126684743E-12
6450.0,1,38,1.8052067702376524E-9
6450.0,1,37,8.061483940389192E-12
6450.0,1,48,1.5423363503046362E-7
6450.0,1,56,8.325668500143859E-10
6450.0,1,55,9.691093954040784E-10
6450.0,2,36,5.691226777485442E-12
6450.0,2,38,2.3026582743937383E-16
6450.0,2,48,1.871904542500213E-13
6450.0,2,56,3.0527048896883914E-18
6450.0,2,55,3.057893067587627E-18
6460.0,1,36,7.536334285657024E-12
6460.0,1,38,1.7427223548404063E-9
6460.0,1,37,7.782448266013662E-12
6460.0,1,48,1.4889507848615075E-7
6460.0,1,56,8.037488479142335E-10
6460.0,1,55,9.355651862799324E-10
6460.0,2,36,5.49422930822441E-12
6460.0,2,38,2.222955351470045E-16
6460.0,2,48,1.807111488297596E-13
6460.0,2,56,2.9470402748110824E-18
6460.0,2,55,2.9520488721057683E-18
6470.0,1,36,7.2754698289946735E-12
6470.0,1,38,1.6824007189276203E-9
6470.0,1,37,7.513070881459274E-12
6470.0,1,48,1.4374130594473953E-7
6470.0,1,56,7.759283262679844E-10
6470.0,1,55,9.031820462928942E-10
6470.0,2,36,5.304050756034128E-12
6470.0,2,38,2.1460111939975968E-16
6470.0,2,48,1.7445611227066584E-13
6470.0,2,56,2.845033040033765E-18
6470.0,2,55,2.8498682725619833E-18
6480.0,1,36,7.023634996429102E-12
6480.0,1,38,1.6241670030280717E-9
6480.0,1,37,7.2530174880108736E-12
6480.0,1,48,1.3876592154731385E-7
6480.0,1,56,7.490707596611499E-10
6480.0,1,55,8.71919787795313E-10
6480.0,2,36,5.120455089299067E-12
6480.0,2,38,2.0717303138675939E-16
6480.0,2,48,1.68417582039289E-13
6480.0,2,56,2.7465565938404136E-18
6480.0,2,55,2.7512244622939737E-18
6490.0,1,36,6.780517234406871E-12
6490.0,1,38,1.5679489387021065E-9
6490.0,1,37,7.001965357679055E-12
6490.0,1,48,1.339627508080388E-7
6490.0,1,56,7.231428176708052E-10
6490.0,1,55,8.417396141119681E-10
6490.0,2,36,4.943214446458347E-12
6490.0,2,38,2.0000205279999823E-16
6490.0,2,48,1.6258806427851853E-13
6490.0,2,56,2.6514887262928796E-18
6490.0,2,55,2.65599502366394E-18
6500.0,1,36,6.5458148081777995E-12
6500.0,1,38,1.5136767588635251E-9
6500.0,1,37,6.7596029327262115E-12
6500.0,1,48,1.2932583295222534E-7
6500.0,1,56,6.981123235057795E-10
6500.0,1,55,8.126040713971693E-10
6500.0,2,36,4.772108853205503E-12
6500.0,2,38,1.9307928439532003E-16
6500.0,2,48,1.5696032450843636E-13
6500.0,2,56,2.559711457380245E-18
6500.0,2,55,2.5640617761501973E-18
6510.0,1,36,6.319236427310275E-12
6510.0,1,38,1.4612831112051982E-9
6510.0,1,37,6.525629439052825E-12
6510.0,1,48,1.2484941351957003E-7
6510.0,1,56,6.739482140782891E-10
6510.0,1,55,7.844770021580599E-10
6510.0,2,36,4.606925949477157E-12
6510.0,2,38,1.8639613494929398E-16
6510.0,2,48,1.515273786490082E-13
6510.0,2,56,2.471110890616747E-18
6510.0,2,55,2.4753106296962883E-18
6520.0,1,36,6.100500884169148E-12
6520.0,1,38,1.4107029746209774E-9
6520.0,1,37,6.299754512964303E-12
6520.0,1,48,1.2052793722339347E-7
6520.0,1,56,6.506205014574709E-10
6520.0,1,55,7.573235003864665E-10
6520.0,2,36,4.4474607258917945E-12
6520.0,2,38,1.799443105982877E-16
6520.0,2,48,1.4628248435347655E-13
6520.0,2,56,2.3855770717066088E-18
6520.0,2,55,2.389631443135613E-18
6530.0,1,36,5.889336704907361E-12
6530.0,1,38,1.3618735785202336E-9
6530.0,1,37,6.081697840855302E-12
6530.0,1,48,1.1635604105702013E-7
6530.0,1,56,6.28100235657005E-10
6530.0,1,55,7.311098682436142E-10
6530.0,2,36,4.293515269311496E-12
6530.0,2,38,1.737158045465134E-16
6530.0,2,48,1.4121913264170269E-13
6530.0,2,56,2.3030038521004598E-18
6530.0,2,55,2.306917887515958E-18
6540.0,1,36,5.6854818125383E-12
6540.0,1,38,1.314734324934897E-9
6540.0,1,37,5.871188811364537E-12
6540.0,1,48,1.1232854763874363E-7
6540.0,1,56,6.063594687106492E-10
6540.0,1,55,7.058035742439858E-10
6540.0,2,36,4.144898517210863E-12
6540.0,2,38,1.6770288713027575E-16
6540.0,2,48,1.363310398230766E-13
6540.0,2,56,2.2232887572740345E-18
6540.0,2,55,2.2270673141543262E-18
6550.0,1,36,5.4886832016706046E-12
6550.0,1,38,1.2692267133223612E-9
6550.0,1,37,5.6679661795684155E-12
6550.0,1,48,1.0844045878712235E-7
6550.0,1,56,5.853712199911117E-10
6550.0,1,55,6.813732128864233E-10
6550.0,2,36,4.00142602054827E-12
6550.0,2,38,1.6189809622609522E-16
6550.0,2,48,1.3161213969897457E-13
6550.0,2,56,2.1463328595657194E-18
6550.0,2,55,2.149980627258376E-18
6560.0,1,36,5.2986966245018015E-12
6560.0,1,38,1.225294267970958E-9
6560.0,1,37,5.4717777427969406E-12
6560.0,1,48,1.0468694931863385E-7
6560.0,1,56,5.651094427292386E-10
6560.0,1,55,6.577884656823979E-10
6560.0,2,36,3.862919714845158E-12
6560.0,2,38,1.5629422799080524E-16
6560.0,2,48,1.2705657603508858E-13
6560.0,2,56,2.072040655415196E-18
6560.0,2,55,2.075562160956424E-18
6570.0,1,36,5.115286287681017E-12
6570.0,1,38,1.1828824679179215E-9
6570.0,1,37,5.282380027669594E-12
6570.0,1,48,1.0106336105999177E-7
6570.0,1,56,5.455489916919675E-10
6570.0,1,55,6.350200635330914E-10
6570.0,2,36,3.729207699189233E-12
6570.0,2,38,1.5088432792213466E-16
6570.0,2,48,1.2265869529428823E-13
6570.0,2,56,2.0003199468508416E-18
6570.0,2,55,2.0037195605834306E-18
6580.0,1,36,4.938224559664583E-12
6580.0,1,38,1.1419386792928993E-9
6580.0,1,37,5.099537987962939E-12
6580.0,1,48,9.756519706769711E-8
6580.0,1,56,5.26665591978953E-10
6580.0,1,55,6.130397504086057E-10
6580.0,2,36,3.600124022887326E-12
6580.0,2,38,1.4566168222868372E-16
6580.0,2,48,1.1841303962099897E-13
6580.0,2,56,1.9310817270788654E-18
6580.0,2,55,1.9343636680756894E-18
6590.0,1,36,4.767291688201276E-12
6590.0,1,38,1.1024120900030648E-9
6590.0,1,37,4.92302471293505E-12
6590.0,1,48,9.418811604765171E-8
6590.0,1,56,5.08435808899143E-10
6590.0,1,55,5.918202482842442E-10
6590.0,2,36,3.4755084795030553E-12
6590.0,2,38,1.4061980949858688E-16
6590.0,2,48,1.1431434006839194E-13
6590.0,2,56,1.8642400700322113E-18
6590.0,2,55,1.8674084113320214E-18
6600.0,1,36,4.602275527596596E-12
6600.0,1,38,1.0642536466787863E-9
6600.0,1,37,4.752621145744899E-12
6600.0,1,48,9.092792696790974E-8
6600.0,1,56,4.908370188899323E-10
6600.0,1,55,5.713352232903504E-10
6600.0,2,36,3.355206408023774E-12
6600.0,2,38,1.3575245265652377E-16
6600.0,2,48,1.1035751005998198E-13
6600.0,2,56,1.7997120237422057E-18
6600.0,2,55,1.8027706974041985E-18
6610.0,1,36,4.4429712754176195E-12
6610.0,1,38,1.0274159938016248E-9
6610.0,1,37,4.588115811617293E-12
6610.0,1,48,8.778058385788318E-8
6610.0,1,56,4.738473814428122E-10
6610.0,1,55,5.515592530337109E-10
6610.0,2,36,3.2390685009099328E-12
6610.0,2,38,1.3105357119910127E-16
6610.0,2,48,1.0653763907752115E-13
6610.0,2,56,1.7374175074006235E-18
6610.0,2,55,1.7403703093840656E-18
6620.0,1,36,4.289181218311561E-12
6620.0,1,38,9.918534149391264E-10
6620.0,1,37,4.4293045554161334E-12
6620.0,1,48,8.474218078754811E-8
6620.0,1,56,4.574458120006792E-10
6620.0,1,55,5.324677950499756E-10
6620.0,2,36,3.1269506187886863E-12
6620.0,2,38,1.2651733369896967E-16
6620.0,2,48,1.0284998656735611E-13
6620.0,2,56,1.6772792119844733E-18
6620.0,2,55,1.680129806859439E-18
6630.0,1,36,4.140714486622668E-12
6630.0,1,38,9.575217760135038E-10
6630.0,1,37,4.275990288300315E-12
6630.0,1,48,8.18089470204232E-8
6630.0,1,56,4.4161195579318247E-10
6630.0,1,55,5.14037156347947E-10
6630.0,2,36,3.0187136115617335E-12
6630.0,2,38,1.2213811056837585E-16
6630.0,2,48,9.928997605768904E-14
6630.0,2,56,1.6192225043202022E-18
6630.0,2,55,1.621974429815258E-18
6640.0,1,36,3.997386817502857E-12
6640.0,1,38,9.243784705338141E-10
6640.0,1,37,4.127982743148015E-12
6640.0,1,48,7.89772423343051E-8
6640.0,1,56,4.263261625776364E-10
6640.0,1,55,4.962444640079605E-10
6640.0,2,36,2.9142231457053747E-12
6640.0,2,38,1.1791046707317196E-16
6640.0,2,48,9.585318947944222E-14
6640.0,2,56,1.5631753344682672E-18
6640.0,2,55,1.5658320058607608E-18
6650.0,1,36,3.859020326222093E-12
6650.0,1,38,8.923823667236701E-10
6650.0,1,37,3.9850982384458506E-12
6650.0,1,48,7.624355250395526E-8
6650.0,1,56,4.1156946225416517E-10
6650.0,1,55,4.790676367978639E-10
6650.0,2,36,2.813349537548452E-12
6650.0,2,38,1.1382915658861253E-16
6650.0,2,48,9.253536168368093E-14
6650.0,2,56,1.5090681463131792E-18
6650.0,2,55,1.5116328606675687E-18
6660.0,1,36,3.725443285394685E-12
6660.0,1,38,8.614937564788986E-10
6660.0,1,37,3.847159450349932E-12
6660.0,1,48,7.360448494013411E-8
6660.0,1,56,3.9732354132481876E-10
6660.0,1,55,4.624853577713853E-10
6660.0,2,36,2.7159675923212388E-12
6660.0,2,38,1.0988911408857301E-16
6660.0,2,48,8.933237514879023E-14
6660.0,2,56,1.4568337912480677E-18
6660.0,2,55,1.459309731507559E-18
6670.0,1,36,3.596489911847506E-12
6670.0,1,38,8.316743060917989E-10
6670.0,1,37,3.713995192636049E-12
6670.0,1,48,7.105676447957017E-8
6670.0,1,56,3.8357072016745377E-10
6670.0,1,55,4.4647704781488804E-10
6670.0,2,36,2.621956448775533E-12
6670.0,2,38,1.0608544986010895E-16
6670.0,2,48,8.624025487084048E-14
6670.0,2,56,1.4064074448466818E-18
6670.0,2,55,1.4087976837832434E-18
6680.0,1,36,3.47200016086559E-12
6680.0,1,38,8.028870086808703E-10
6680.0,1,37,3.5854402042659104E-12
6680.0,1,48,6.859722932064153E-8
6680.0,1,56,3.702939310961793E-10
6680.0,1,55,4.310228401096876E-10
6680.0,2,36,2.531199429183113E-12
6680.0,2,38,1.0241344343555994E-16
6680.0,2,48,8.325516343080002E-14
6680.0,2,56,1.3577265264194184E-18
6680.0,2,55,1.3600340304470859E-18
6690.0,1,36,3.351819527559776E-12
6690.0,1,38,7.750961382669758E-10
6690.0,1,37,3.4613349443058654E-12
6690.0,1,48,6.622282709972572E-8
6690.0,1,56,3.574766971811481E-10
6690.0,1,55,4.161035554782489E-10
6690.0,2,36,2.443583894526373E-12
6690.0,2,38,9.886853773466619E-17
6690.0,2,48,8.037339623247544E-14
6690.0,2,56,1.3107306213535798E-18
6690.0,2,55,1.3129582542097665E-18
6700.0,1,36,3.2357988551098603E-12
6700.0,1,38,7.482672054389702E-10
6700.0,1,37,3.3415253939436412E-12
6700.0,1,48,6.393061110335076E-8
6700.0,1,56,3.451031118014071E-10
6700.0,1,55,4.017006785836665E-10
6700.0,2,36,2.3590011047014302E-12
6700.0,2,38,9.54463334094322E-17
6700.0,2,48,7.759137690527002E-14
6700.0,2,56,1.2653614061414864E-18
6700.0,2,55,1.2675119324408866E-18
6710.0,1,36,3.123794149645247E-12
6710.0,1,38,7.223669145537719E-10
6710.0,1,37,3.2258628653574346E-12
6710.0,1,48,6.171773661144625E-8
6710.0,1,56,3.3315781890544476E-10
6710.0,1,55,3.877963349529033E-10
6710.0,2,36,2.2773460835601985E-12
6710.0,2,38,9.214258338471822E-17
6710.0,2,48,7.490565286605685E-14
6710.0,2,56,1.2215625760034404E-18
6710.0,2,55,1.223638664668917E-18
6720.0,1,36,3.0156664015333963E-12
6720.0,1,38,6.973631224177803E-10
6720.0,1,37,3.114203817200226E-12
6720.0,1,48,5.958145736715776E-8
6720.0,1,56,3.216259939549343E-10
6720.0,1,55,3.743732687952741E-10
6720.0,2,36,2.1985174886239203E-12
6720.0,2,38,8.895318758778746E-17
6720.0,2,48,7.231289103465899E-14
6720.0,2,56,1.1792797750157024E-18
6720.0,2,55,1.1812840025904323E-18
6730.0,1,36,2.911281412854204E-12
6730.0,1,38,6.732247983983655E-10
6730.0,1,37,3.006409676470331E-12
6730.0,1,48,5.7519122168844285E-8
6730.0,1,56,3.104933255280335E-10
6730.0,1,55,3.614148215886496E-10
6730.0,2,36,2.122417485306474E-12
6730.0,2,38,8.587418786026787E-17
6730.0,2,48,6.980987369762078E-14
6730.0,2,56,1.1384605286568193E-18
6730.0,2,55,1.1403953825017942E-18
6740.0,1,36,2.8105096308462526E-12
6740.0,1,38,6.499219859159394E-10
6740.0,1,37,2.9023466665471885E-12
6740.0,1,48,5.5528171580029896E-8
6740.0,1,56,2.9974599755941114E-10
6740.0,1,55,3.489049114068158E-10
6740.0,2,36,2.0489516254913358E-12
6740.0,2,38,8.290176304621586E-17
6740.0,2,48,6.739349451513834E-14
6740.0,2,56,1.0990541786885804E-18
6740.0,2,55,1.1009220600694373E-18
6750.0,1,36,2.7132259871181675E-12
6750.0,1,38,6.27425765268823E-10
6750.0,1,37,2.801885641179013E-12
6750.0,1,48,5.3606134753227324E-8
6750.0,1,56,2.8937067219496474E-10
6750.0,1,55,3.368280129623309E-10
6750.0,2,36,1.9780287303115192E-12
6750.0,2,38,8.003222425018779E-17
6750.0,2,48,6.506075466619386E-14
6750.0,2,56,1.06101182029081E-18
6750.0,2,55,1.0628150473578231E-18
6760.0,1,36,2.619309742425576E-12
6760.0,1,38,6.057082177447871E-10
6760.0,1,37,2.7049019242162894E-12
6760.0,1,48,5.1750626363692275E-8
6760.0,1,56,2.7935447323995353E-10
6760.0,1,55,3.2516913834012316E-10
6760.0,2,36,1.909560776986989E-12
6760.0,2,38,7.726201025943354E-17
6760.0,2,48,6.28087591271112E-14
6760.0,2,56,1.024286241371993E-18
6760.0,2,55,1.0260270520369177E-18
6770.0,1,36,2.5286443368209725E-12
6770.0,1,38,5.847423909747295E-10
6770.0,1,37,2.611275154892289E-12
6770.0,1,48,4.995934364930414E-8
6770.0,1,56,2.6968497018001183E-10
6770.0,1,55,3.139138183979194E-10
6770.0,2,36,1.8434627895791167E-12
6770.0,2,38,7.458768312453421E-17
6770.0,2,48,6.06347130789146E-14
6770.0,2,56,9.888318639804287E-19
6770.0,2,55,9.90512418693775E-19
6780.0,1,36,2.441117244990542E-12
6780.0,1,38,5.645022654855056E-10
6780.0,1,37,2.520889138458592E-12
6780.0,1,48,4.8230063552899465E-8
6780.0,1,56,2.6035016275521116E-10
6780.0,1,55,3.0304808481042416E-10
6780.0,2,36,1.7796527335265838E-12
6780.0,2,38,7.200592389299808E-17
6780.0,2,48,5.853591843903287E-14
6780.0,2,56,9.54604687743207E-19
6780.0,2,55,9.562270721753857E-19
6790.0,1,36,2.3566198365983978E-12
6790.0,1,38,5.449627224104013E-10
6790.0,1,37,2.4336317019903046E-12
6790.0,1,48,4.656063996351323E-8
6790.0,1,56,2.5133846606803526E-10
6790.0,1,55,2.9255845273497513E-10
6790.0,2,36,1.7180514138318502E-12
6790.0,2,38,6.951352849052268E-17
6790.0,2,48,5.650977051304574E-14
6790.0,2,56,9.215622352628383E-19
6790.0,2,55,9.23128462892505E-19
6800.0,1,36,2.27504724146487E-12
6800.0,1,38,5.260995123171909E-10
6800.0,1,37,2.349394555182026E-12
6800.0,1,48,4.494900105310379E-8
6800.0,1,56,2.426386962067853E-10
6800.0,1,55,2.8243190407715883E-10
6800.0,2,36,1.6585823767718146E-12
6800.0,2,38,6.710740374481115E-17
6800.0,2,48,5.455375476231712E-14
6800.0,2,56,8.896634994037637E-19
6800.0,2,55,8.91175514016578E-19
6810.0,1,36,2.1962982194115787E-12
6810.0,1,38,5.07889225115094E-10
6810.0,1,37,2.2680731559618536E-12
6810.0,1,48,4.339314670545733E-8
6810.0,1,56,2.3424005636657697E-10
6810.0,1,55,2.7265587133562623E-10
